user_name,topic,followers,following,verified,post_count,avg_likes,avg_comments,avg_shares,avg_engagement,influencer_score
LianaBrooks,Fitness,508,234,False,4,0.0,0.25,0.0,0.075,1.0223672024825783
teodiomio,Travel,3,6,False,4,1.0,0.0,2.25,0.95,1.0204441541679836
gyrusinczky,Travel,31,274,False,4,0.0,0.0,2.0,0.4,1.019860385419959
popdavao.com,Fitness,5,0,False,2,0.0,0.0,3.0,0.6,1.0187639203842083
michaeljoseph,Fitness,476,646,True,1,0.0,0.0,0.0,0.0,1.0176402209965765
TourismCurrents,Travel,83,123,True,4,0.0,0.0,1.0,0.22000000000000003,1.0170847718091467
alojapan,Finance,473,0,True,2,0.0,0.0,0.0,0.0,1.0165992080796877
Bradley_JF,Fitness,188,368,True,2,0.5,0.0,0.0,0.275,1.0161382574848412
brazeL,AI,15,121,False,2,0.0,1.0,1.0,0.5,1.015888308335967
afg,Healthcare,496,0,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,1.0146218372478275
rogerlipscombe,Fitness,184,241,True,2,0.5,0.0,0.0,0.275,1.0126087111379236
rlaimondas,Fitness,19,78,False,4,0.0,0.0,2.25,0.45000000000000007,1.0118598410330986
obrhoff,Fitness,847,131,False,3,0.0,0.0,0.0,0.0,1.0114320953687854
brett,AI,253,203,True,3,0.0,0.0,0.3333333333333333,0.07333333333333335,1.008993487391392
Lauriiin,Travel,89,35,False,3,0.3333333333333333,0.0,1.0,0.3666666666666667,1.0083047838828731
fitsportsindia,Cricket,208,1481,True,14,0.07142857142857142,0.0,0.35714285714285715,0.11785714285714287,1.005235151574194
2ruth,Healthcare,151,111,False,1,1.0,0.0,0.0,0.5,1.0035820781269416
supersquirrel,Healthcare,12,0,False,11,0.18181818181818182,0.2727272727272727,1.9090909090909092,0.5545454545454546,1.0029242218010488
S,Fitness,46,114,False,2,1.0,0.5,0.0,0.65,1.0025221402565088
acemaxxanalytics,Fitness,456,92,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,1.002035841967464
misskitty.art,Healthcare,90,66,False,6,0.0,0.3333333333333333,0.8333333333333334,0.26666666666666666,1.0016289259775275
saintsarchive.com,Finance,0,0,False,1,1.0,0.0,3.0,1.1,1.0
one,Healthcare,0,0,False,3,0.6666666666666666,0.0,3.3333333333333335,1.0,1.0
manchestereveningnews.co.uk,Travel,147,0,False,4,0.0,0.0,1.0,0.2,0.9995818410646172
leanpub,Finance,777,9,False,2,0.0,0.0,0.0,0.0,0.9985089786267587
ReplayJonesy,Fitness,17,92,True,4,1.25,0.0,0.5,0.7975000000000001,0.9980363400528672
dpreacher,Finance,74,49,False,1,0.0,1.0,0.0,0.3,0.9976232170304464
DSLCvids,AI,145,37,False,7,0.14285714285714285,0.0,0.8571428571428571,0.24285714285714285,0.9975409932562505
kuow_bot,Healthcare,250,0,True,10,0.0,0.0,0.3,0.06600000000000002,0.9974997349567443
keefeglise,Cricket,625,748,False,8,0.125,0.0,0.0,0.0625,0.9971525556650147
jmovs,AI,270,187,True,4,0.0,0.0,0.25,0.05500000000000001,0.9958496054451508
ppcland,AI,138,27,False,30,0.03333333333333333,0.0,0.9666666666666667,0.21000000000000002,0.9901710899696037
baaghitv,Healthcare,23,2,False,20,0.05,0.0,2.0,0.4250000000000001,0.9892080745521918
mlb,Fitness,137,0,False,2,0.0,0.0,1.0,0.2,0.9890880527735807
spacenews.com,Finance,107,0,False,7,0.14285714285714285,0.0,1.0,0.2714285714285714,0.9880339697829187
schuler,Finance,135,12,False,5,0.0,0.0,1.0,0.2,0.9868982328604078
abishek_muthian,Cricket,165,102,True,2,0.0,0.0,0.5,0.11000000000000001,0.9864779850788298
indieauthornews,AI,716,0,False,4,0.0,0.0,0.0,0.0,0.986261376089943
rappler.com,Finance,248,0,False,14,0.0,0.14285714285714285,0.42857142857142855,0.1285714285714286,0.9847607916125632
samd,AI,98,215,False,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.32857142857142857,0.9821251203773314
theguardian_us_news,Fitness,695,0,False,3,0.0,0.0,0.0,0.0,0.9818024490501629
zoomzoomnomad,Travel,85,2,False,4,0.5,0.0,0.75,0.4,0.980652094438026
xameer,AI,686,268,False,2,0.0,0.0,0.0,0.0,0.9798501438333523
nytimes.com,AI,490,0,False,5,0.0,0.0,0.2,0.04,0.9794666191691781
connorbear,Healthcare,15,114,False,4,0.25,0.0,2.0,0.525,0.9783883083359672
kirakira,Fitness,678,1058,False,1,0.0,0.0,0.0,0.0,0.9780931691338044
tmalesys,Fitness,347,198,False,25,0.4,0.0,0.0,0.2,0.9778303719661712
yuril,AI,210,100,False,4,0.0,0.5,0.0,0.15,0.9777787200214099
li,Fitness,178,277,True,14,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14142857142857143,0.9769186579637246
fishcharlie,AI,206,315,True,3,0.0,0.0,0.3333333333333333,0.07333333333333335,0.9752319342221193
macpsych,Travel,654,1023,False,1,0.0,0.0,0.0,0.0,0.9726952853452877
famousblueben,Finance,654,795,False,3,0.0,0.0,0.0,0.0,0.9726952853452877
fllics,Finance,647,3949,False,2,0.0,0.0,0.0,0.0,0.9710836044528411
CuratedHackerNews,AI,647,0,False,24,0.0,0.0,0.0,0.0,0.9710836044528411
Travelfamily84,Travel,68,32,False,3,0.0,0.0,1.3333333333333333,0.26666666666666666,0.9684493090229223
MostDiscussed,Healthcare,21,0,True,5,0.0,0.0,1.6,0.35200000000000004,0.9676220048041223
aliyesha,Healthcare,87,38,True,5,0.0,0.0,0.8,0.17600000000000002,0.9675605743889043
StephenAPutman,AI,16,30,False,12,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.55,0.9666486682750992
metro.co.uk,Cricket,117,0,False,4,0.0,0.0,1.0,0.2,0.9656026936698497
estelle,Healthcare,620,268,False,3,0.0,0.0,0.0,0.0,0.9646996622900218
ayanascroll,Cricket,25,3,False,10,0.0,0.0,1.9,0.38,0.9637144807032223
corq,AI,615,437,False,1,0.0,0.0,0.0,0.0,0.9634870445300279
NiveusLepus,Travel,115,100,False,3,0.0,0.0,1.0,0.20000000000000004,0.9630385286659546
ProPublica_rss,Healthcare,610,0,False,4,0.0,0.0,0.0,0.0,0.9622645438757393
autisticphotographer,Cricket,421,694,False,569,0.029876977152899824,0.05272407732864675,0.11775043936731107,0.054305799648506146,0.9621110783004808
myriadmisadventures,Fitness,49,28,False,2,1.5,0.0,0.0,0.75,0.9618034508142219
D5V3,Fitness,39,114,False,6,0.0,0.3333333333333333,1.1666666666666667,0.3333333333333333,0.9616652514504237
africa,Healthcare,461,2,False,103,0.009708737864077669,0.0,0.1553398058252427,0.03592233009708738,0.9615968695845908
bryce,AI,57,63,True,3,0.3333333333333333,0.0,0.6666666666666666,0.33,0.9614730967401592
vohanj,AI,219,505,True,4,0.0,0.0,0.25,0.05500000000000001,0.9614485451481397
Zaelaa,Healthcare,1,0,False,26,0.07692307692307693,0.5769230769230769,2.5384615384615383,0.7192307692307693,0.9597413078532226
stoneycase.bsky.social,Healthcare,10,3,False,1,1.0,1.0,0.0,0.8,0.9596842909197556
RKristuf,AI,342,143,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.9589929004082243
_mindfulspace,Healthcare,3,8,False,2,0.0,0.0,3.0,0.6000000000000001,0.9579441541679836
creepy_owlet,Fitness,330,174,True,2,0.0,0.0,0.0,0.0,0.9573495319372154
AmusementLogic,Travel,63,28,False,3,0.0,0.0,1.3333333333333333,0.26666666666666666,0.9571657958372841
Sathyabhat,Fitness,329,303,True,2,0.0,0.0,0.0,0.0,0.9568502879859868
whereistayed,Travel,20,21,False,3,0.3333333333333333,0.0,1.6666666666666667,0.5,0.9566783656585134
imageneer,Travel,20,34,False,3,0.0,0.0,2.0,0.4000000000000001,0.9566783656585134
psychbot,Healthcare,305,82,False,258,0.011627906976744186,0.0,0.3798449612403101,0.08178294573643412,0.9564059823471207
nebula.tv,Travel,62,0,False,3,0.0,0.0,1.3333333333333333,0.26666666666666666,0.9548035422920631
edequalsawesome,Fitness,1,0,False,1,2.0,1.0,0.0,1.3,0.9539720770839919
life,Travel,108,0,False,6,0.0,0.0,1.0,0.20000000000000004,0.9537021823343715
selfhosted_bot,Finance,108,2,False,4,0.5,0.0,0.5,0.35,0.9537021823343715
florianbindels,Travel,46,337,False,10,1.1,0.0,0.4,0.63,0.9525221402565087
swisslet,Cricket,570,375,False,1,0.0,0.0,0.0,0.0,0.9521083814484015
OmbuLabs,AI,23,4,False,2,0.0,1.0,0.5,0.4,0.9517080745521919
abcfeeds,Cricket,568,0,False,4,0.0,0.0,0.0,0.0,0.9515820651189496
robcornelius,Fitness,565,278,False,3,0.0,0.0,0.0,0.0,0.9507891117304774
RegalGuy,Fitness,0,0,False,1,0.0,2.0,1.0,0.8,0.9500000000000001
franciswashere,Healthcare,558,1766,False,4,0.0,0.0,0.0,0.0,0.9489224209732648
DrupalConEUR,AI,104,1,False,3,0.6666666666666666,0.0,0.3333333333333333,0.39999999999999997,0.9480940525236284
WorldPopProject,Healthcare,311,93,True,4,0.0,0.0,0.0,0.0,0.9475955259885647
EscapeFlightsCHI,Travel,54,10,True,8,0.0,0.0,1.0,0.22000000000000003,0.9472099755633578
opensourceaitech,AI,11,0,True,38,0.39473684210526316,0.15789473684210525,1.236842105263158,0.5413157894736842,0.9465490708992306
erikleuthaeuser,Travel,44,9,False,4,0.5,0.0,1.0,0.45,0.945999373465548
Nachzehrer,AI,547,18,False,1,0.0,0.0,0.0,0.0,0.9459412930422023
moonrae,Travel,52,105,False,1,0.0,1.0,0.0,0.3,0.9455437870328183
the100rabh,Healthcare,122,233,True,2,0.5,0.0,0.0,0.275,0.9452604186364488
lunatikachilena,Fitness,178,83,False,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9447745375427798
brandonspfit,Fitness,129,55,False,49,0.4897959183673469,0.04081632653061224,0.30612244897959184,0.3183673469387755,0.9433954736907862
myriadmisadventures,Travel,43,49,False,4,0.5,0.0,1.0,0.45,0.9426284450877391
ngate,Fitness,478,2,False,15,0.06666666666666667,0.0,0.0,0.03333333333333333,0.9424217562783039
MarcNApps,Travel,14,111,True,4,0.0,0.0,1.75,0.37500000000000006,0.9418282831818648
aaron,Fitness,530,606,False,2,0.0,0.0,0.0,0.0,0.9412143031862907
purrperl,Fitness,11,431,True,2,0.0,1.0,0.5,0.41500000000000004,0.9407595972150201
metro.co.uk,Travel,117,0,False,19,0.0,0.0,0.8947368421052632,0.17894736842105266,0.9392869041961656
kcm,Healthcare,96,85,False,4,0.25,0.0,0.75,0.275,0.9362066467755074
BewareTheCheese,Travel,41,4,False,4,0.25,0.0,1.25,0.375,0.9356504427425052
ppcland,Finance,138,27,False,10,0.1,0.2,0.4,0.19,0.9351710899696037
mbissey,Healthcare,94,40,False,1,0.0,0.0,1.0,0.2,0.9330815337400811
DrMikeWatts,AI,138,8,True,50,0.04,0.0,0.38,0.10060000000000001,0.9322181989665641
jnpn,Healthcare,283,709,True,3,0.0,0.0,0.0,0.0,0.9320807492965991
deathbyhibachi.bsky.social,Healthcare,53,62,False,3,0.3333333333333333,0.0,1.0,0.3666666666666667,0.9316809403179745
fogolf,Healthcare,93,0,False,6,0.0,0.0,1.0,0.20000000000000004,0.9314942173405005
afg,Fitness,496,0,False,2,0.0,0.0,0.0,0.0,0.9312885039144942
msvana,AI,44,121,True,2,1.0,0.0,0.0,0.55,0.9305993108121029
hackernews,AI,68,2,False,22,0.0,0.0,1.1818181818181819,0.23636363636363636,0.9305705211441344
hackaday.com,AI,91,0,False,6,0.0,0.0,1.0,0.20000000000000004,0.928268286557356
Optimus,Healthcare,91,133,False,3,0.0,0.0,1.0,0.20000000000000004,0.928268286557356
mdavarynejad,AI,30,12,False,4,0.25,1.0,0.0,0.425,0.9275980806727719
ngate,Healthcare,478,2,False,6,0.0,0.0,0.0,0.0,0.9257550896116372
ngate,AI,478,2,False,10,0.0,0.0,0.0,0.0,0.9257550896116372
gizmodo,AI,16,2,False,3,0.0,0.0,2.0,0.4000000000000001,0.9249820016084325
mirror.co.uk,Finance,89,0,False,3,0.0,0.0,1.0,0.20000000000000004,0.9249714505495398
failedLyndonLaRouchite,Travel,473,595,False,3,0.0,0.0,0.0,0.0,0.9241810982542615
africa,AI,461,2,False,2,0.0,0.0,0.0,0.0,0.9203347336622607
africa,Travel,461,2,False,3,0.0,0.0,0.0,0.0,0.9203347336622607
africa,Finance,461,2,False,9,0.0,0.0,0.0,0.0,0.9203347336622607
FlashMobOfOne,Fitness,84,191,False,14,0.7142857142857143,0.21428571428571427,0.0,0.42142857142857143,0.9199691170449761
frankie,Cricket,327,425,False,10,0.2,0.0,0.0,0.1,0.9189520412576216
aslankemalaslan,Travel,456,971,False,3,0.0,0.0,0.0,0.0,0.9187025086341307
quynhon,Travel,41,413,False,44,0.25,0.0,1.1818181818181819,0.3613636363636364,0.9186049881970506
ghosttasha,Travel,8,7,False,28,1.0,0.25,1.0,0.7750000000000001,0.9170836866004329
yayafa,Healthcare,127,0,False,4,0.0,0.0,0.75,0.15000000000000002,0.9153045395879426
rawchili,Finance,445,0,False,1,0.0,0.0,0.0,0.0,0.9150478428030095
rawchili,Fitness,445,0,False,4,0.0,0.0,0.0,0.0,0.9150478428030095
TalesOfManyThings,Healthcare,2,12,False,4,0.0,0.0,3.0,0.6000000000000001,0.9147918433002165
TalesOfManyThings,Finance,2,12,False,6,0.0,0.0,3.0,0.6,0.9147918433002165
mirror.co.uk,Fitness,89,0,False,38,0.0,0.02631578947368421,0.9210526315789473,0.19210526315789475,0.9144451347600661
3iatlas,Finance,47,9,False,3,0.0,0.0,1.3333333333333333,0.26666666666666666,0.914013484969517
mxhdroom,Travel,439,407,False,3,0.0,0.0,0.0,0.0,0.9130162090368459
Solyoriswang,AI,7,6,False,2,0.5,1.0,0.5,0.65,0.9119162312519753
stefano,Healthcare,81,30,False,2,0.0,0.0,1.0,0.2,0.911007887089638
2k115,Finance,24,49,False,61,0.36065573770491804,0.0,1.3442622950819672,0.4491803278688524,0.9090608819269513
mindandbodyexercises.wordpress.com,Healthcare,3,0,False,5,0.2,0.0,2.6,0.62,0.9079441541679836
Sickosocial,Fitness,242,83,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,0.9072925498344155
shoesmithlc,Finance,39,68,True,27,0.0,0.0,1.037037037037037,0.22814814814814818,0.9052577025213921
kindles.bsky.social,Fitness,33,0,False,6,0.0,0.0,1.5,0.3,0.9039540786924242
opencv,AI,409,23,False,2,0.0,0.0,0.0,0.0,0.902423573954753
teabynameteabynature,Travel,58,127,True,7,0.0,0.5714285714285714,0.0,0.18857142857142858,0.9022222496730151
RandomBaywatch,Fitness,221,16,False,11,0.09090909090909091,0.0,0.2727272727272727,0.1,0.9013106981899328
cmthiede,Healthcare,234,562,True,3,0.0,0.0,0.0,0.0,0.9008316098337862
mf_magazine,Travel,233,3,True,1,0.0,0.0,0.0,0.0,0.9001279840340208
alnetloc,Travel,32,71,False,4,1.5,0.0,0.0,0.75,0.899476134219972
andrew,Healthcare,3,21,True,3,0.0,0.0,2.3333333333333335,0.5133333333333334,0.8960719029181154
UpLiftingApp,Fitness,13,3,False,4,1.0,0.0,1.0,0.7,0.8958585994422887
zetterhealthcare,Healthcare,13,0,False,4,0.0,0.0,2.0,0.4,0.8958585994422887
theblazetrends,Healthcare,53,0,False,19,0.05263157894736842,0.21052631578947367,0.8421052631578947,0.2578947368421053,0.8957160280372727
ruben_fagereng,Travel,40,8,False,4,0.0,0.25,1.0,0.275,0.8945358100056462
hackernoon,AI,330,45,False,21,0.047619047619047616,0.0,0.047619047619047616,0.03333333333333333,0.8941272801160832
cringe,Fitness,221,156,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8937349406141752
realdanny,Finance,72,67,False,3,0.0,0.0,1.0,0.20000000000000004,0.8935689161722586
techbot,Healthcare,384,1,False,2,0.0,0.0,0.0,0.0,0.8929865001431677
anime,AI,383,0,False,1,0.0,0.0,0.0,0.0,0.892596382888159
onlysky,Healthcare,8,1,False,4,0.25,0.0,2.0,0.525,0.8920836866004329
jkn,Healthcare,71,61,False,3,0.0,0.0,1.0,0.20000000000000004,0.8914999178524082
rappler.com,Healthcare,248,0,False,4,0.0,0.0,0.25,0.05,0.8901179344697061
BestPreston,Fitness,163,665,False,4,0.5,0.0,0.0,0.25,0.8899799641736298
fogolf,Fitness,93,0,False,12,0.0,0.0,0.8333333333333334,0.16666666666666666,0.8898275506738338
the_info_labs,AI,138,142,True,4,0.25,0.0,0.0,0.1375,0.8898131989665641
moepets,Travel,70,0,False,2,1.0,0.0,0.0,0.5,0.8894019815561973
kym,Cricket,70,83,False,1,1.0,0.0,0.0,0.5,0.8894019815561973
SquaredTech,AI,29,12,False,12,0.0,0.25,1.1666666666666667,0.30833333333333335,0.88934627391599
geoworldpolitical,Finance,74,1,False,312,0.01282051282051282,0.01282051282051282,0.9326923076923077,0.19679487179487182,0.8884886016458311
Solomon_G,AI,106,117,False,4,0.25,0.0,0.5,0.225,0.8884243251692858
TheVoidTLMB,Cricket,216,294,True,1,0.0,0.0,0.0,0.0,0.8876830633341759
dc,Fitness,212,0,False,6,0.0,0.0,0.3333333333333333,0.06666666666666667,0.8875271581897471
ljcastro,Healthcare,69,92,False,3,0.0,0.0,1.0,0.20000000000000004,0.8872742863074039
Wesearchpress,Healthcare,11,0,True,3,0.0,0.0,1.6666666666666667,0.3666666666666667,0.8866762638816869
greem,Cricket,210,394,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.8861120533547433
wired.com,Travel,207,0,False,23,0.0,0.08695652173913043,0.21739130434782608,0.06956521739130435,0.8854133206508499
tapetitecassie,Fitness,68,0,False,2,1.0,0.0,0.0,0.5,0.8851159756895889
mikebj,Travel,12,18,False,2,2.0,0.0,0.0,1.0,0.8847424036192305
Mathrubhumi_English,Fitness,208,0,False,9,0.0,0.0,0.3333333333333333,0.06666666666666668,0.884683471128055
Mathrubhumi_English,AI,208,0,False,3,0.0,0.0,0.3333333333333333,0.06666666666666667,0.884683471128055
secbox,Healthcare,360,1000,False,1,0.0,0.0,0.0,0.0,0.883331693749932
ghrasko,AI,117,108,False,3,0.3333333333333333,0.0,0.3333333333333333,0.2333333333333333,0.8822693603365164
osnafm,Healthcare,42,0,False,15,0.0,0.0,1.2666666666666666,0.25333333333333335,0.880846684020701
aro,AI,28,306,False,4,0.0,0.0,1.5,0.30000000000000004,0.8800943744979711
trovster,Fitness,153,185,True,46,0.043478260869565216,0.08695652173913043,0.0,0.05260869565217392,0.8791623967895532
tom_fichtner_leipzig,AI,85,192,True,4,0.0,0.0,0.5,0.11000000000000001,0.8779673038818288
bibhumund,Healthcare,5,25,True,7,0.5714285714285714,0.0,1.4285714285714286,0.6285714285714287,0.8770688838512005
rogerc2738,Healthcare,64,156,False,3,0.0,0.0,1.0,0.20000000000000004,0.8761580904843455
Karouell,Healthcare,0,0,False,6,0.16666666666666666,0.8333333333333334,2.1666666666666665,0.7666666666666667,0.875
oswaldosrm,AI,27,17,False,4,0.0,0.0,1.5,0.30000000000000004,0.8748306765262805
bocvip,Finance,180,0,False,951,0.0,0.0,0.3774973711882229,0.07549947423764458,0.8741488974869296
inglesport,Cricket,63,24,False,1,0.0,0.0,1.0,0.2,0.8738324625039507
EscapeFlightsATL,Travel,34,11,True,3,0.0,0.0,1.0,0.22000000000000006,0.8726324301457533
killbait,Healthcare,56,0,False,47,0.02127659574468085,0.0,1.0425531914893618,0.21914893617021278,0.8724151369836931
Centurion480,Healthcare,333,329,False,4,0.0,0.0,0.0,0.0,0.8716711489465051
impress,AI,331,0,False,2,0.0,0.0,0.0,0.0,0.8707702453374732
hackernoon,Healthcare,330,45,False,1,0.0,0.0,0.0,0.0,0.8703177563065594
Philip,Finance,193,455,True,1,0.0,0.0,0.0,0.0,0.8691965962454492
winbuzzer,AI,186,6,False,12,0.08333333333333333,0.0,0.25,0.09166666666666667,0.8679996258615214
AccordingtoWouter,Fitness,106,90,False,3,0.3333333333333333,0.0,0.3333333333333333,0.2333333333333333,0.8675909918359525
nic221.bsky.social,AI,92,3,False,12,0.0,0.0,0.75,0.15,0.8673899239729884
gcvrsa,Healthcare,42,9,False,4,0.0,0.5,0.5,0.25,0.8641800173540344
foxy,Fitness,59,106,False,1,0.0,0.0,1.0,0.2,0.864151684333315
somebitslinks,Travel,316,0,False,3,0.0,0.0,0.0,0.0,0.863835266081592
thebeautraveler,Fitness,29,4,True,1,1.0,0.0,0.0,0.55,0.8636975679742558
norydev,Travel,32,70,True,2,0.0,0.0,1.0,0.22000000000000003,0.8629237476419692
hackernews,Finance,68,2,False,11,0.0,0.0,0.9090909090909091,0.18181818181818182,0.8623887029623162
30yrdscreamer,Fitness,312,314,False,14,0.0,0.0,0.0,0.0,0.8619304785810229
brad262run,Healthcare,312,435,False,1,0.0,0.0,0.0,0.0,0.8619304785810229
consentgame,Healthcare,58,24,False,3,0.0,0.0,1.0,0.20000000000000004,0.8616306165858579
hughsviewsandnews.com,Travel,10,0,False,4,0.0,0.0,2.0,0.4,0.8596842909197555
tkopp,AI,10,0,False,1,0.0,0.0,2.0,0.4,0.8596842909197555
acscricket,Cricket,131,9,False,2,0.5,0.0,0.0,0.25,0.8574202883879556
feed,AI,153,3,False,587,0.03236797274275979,0.005110732538330494,0.36626916524701875,0.0909710391822828,0.8569909312479047
D_Edward_Levy,Travel,27,48,False,14,0.0,0.0,1.4285714285714286,0.2857142857142857,0.8569735336691376
JenTwimom,Fitness,299,101,False,4,0.0,0.0,0.0,0.0,0.8555673711984301
AlexanderKingsbury,Travel,55,25,False,2,1.0,0.0,0.0,0.5,0.8538027536102725
optimistdaily.com,AI,15,0,False,4,0.25,0.0,1.5,0.42500000000000004,0.8533883083359672
hackaday,AI,31,2,False,3,0.3333333333333333,0.0,1.0,0.3666666666666667,0.8531937187532923
Pomegranatepirate,Healthcare,96,80,False,3,0.0,0.0,0.6666666666666666,0.13333333333333333,0.852873313442174
PetaPixel,Travel,291,0,False,3,0.0,0.0,0.0,0.0,0.8515130703402423
rezad,Healthcare,17,68,False,3,0.0,0.0,1.6666666666666667,0.3333333333333333,0.8502224303510912
researchbuzz_firehose,Fitness,287,0,False,1,0.0,0.0,0.0,0.0,0.8494440720203918
247CodeGirl,AI,26,0,False,45,0.044444444444444446,0.044444444444444446,1.3111111111111111,0.2977777777777778,0.8488199743450938
muscledaddies,Fitness,285,337,False,3,0.0,0.0,0.0,0.0,0.8483987716229778
kanishkanaik,Finance,63,858,True,7,0.0,0.0,0.5714285714285714,0.12285714285714287,0.8480728516114887
RantingCanuck,Fitness,184,130,False,4,0.25,0.0,0.0,0.125,0.8455533737617487
StrangeontheRoad,Travel,102,4,False,29,0.0,0.10344827586206896,0.4482758620689655,0.1206896551724138,0.8434852103034108
netsecio,Healthcare,48,352,True,7,0.0,0.0,0.7142857142857143,0.15142857142857144,0.8432932063311106
doboprobodyne,AI,181,820,False,4,0.25,0.0,0.0,0.125,0.8431010030615192
nfl,Healthcare,51,0,False,1,0.0,0.0,1.0,0.2,0.8426865577872141
missmelanieh,Cricket,155,178,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,0.840811734420764
fugax_anima,Fitness,117,72,False,2,0.5,0.0,0.0,0.25,0.8406026936698497
mastanet,Fitness,4,5,True,3,0.0,0.0,2.0,0.4400000000000001,0.8375572555516266
lovenba,Cricket,159,0,True,4,0.0,0.0,0.0,0.0,0.8374036795135814
lovenba,Fitness,159,0,True,6,0.0,0.0,0.0,0.0,0.8374036795135814
benfulton,AI,173,197,False,4,0.0,0.0,0.25,0.05,0.8363582948821794
blog,AI,5,0,False,3,0.0,0.6666666666666666,1.3333333333333333,0.4666666666666666,0.8354305870508749
Mathrubhumi_English,Finance,208,0,False,15,0.0,0.0,0.13333333333333333,0.02666666666666667,0.834683471128055
rdnielsen,Finance,255,406,False,2,0.0,0.0,0.0,0.0,0.8317766166719344
Mark_self,Fitness,83,7,False,3,0.0,0.0,0.6666666666666666,0.13333333333333333,0.8312891864931636
btfansub,Fitness,47,72,False,1,0.0,0.0,1.0,0.2,0.8306801516361837
3iatlas,Healthcare,47,9,False,2,0.0,0.0,1.0,0.2,0.8306801516361837
Mydj,Fitness,1,8,False,2,0.5,1.0,1.0,0.75,0.8289720770839918
SCZoomers,AI,202,152,False,8,0.0,0.0,0.125,0.025,0.828230896856268
newyorker.com,Travel,249,0,False,4,0.0,0.0,0.0,0.0,0.8282191376793369
newyorker.com,Finance,249,0,False,1,0.0,0.0,0.0,0.0,0.8282191376793369
sticklandtim,Cricket,247,56,False,3,0.0,0.0,0.0,0.0,0.8270143119247474
lovenhl,Fitness,149,0,True,1,0.0,0.0,0.0,0.0,0.8267548235258821
hackernews,Travel,68,2,False,4,0.0,0.0,0.75,0.15000000000000002,0.8226159756895889
sayzard,Healthcare,25,1,False,3,0.0,0.0,1.3333333333333333,0.26666666666666666,0.8220478140365557
Rodgers24x,Finance,44,152,False,4,0.0,0.0,1.0,0.2,0.820999373465548
janikvonrotz,Travel,79,166,True,3,0.0,0.0,0.3333333333333333,0.07333333333333335,0.8183677280545238
blamellors,Healthcare,229,223,False,2,0.0,0.0,0.0,0.0,0.8157118963384793
AngieMangino,Finance,139,204,True,1,0.0,0.0,0.0,0.0,0.8153709997305352
LeidenForce,AI,21,52,False,5,0.0,0.0,1.4,0.28,0.8136563680037474
wired,AI,12,2,False,7,0.0,0.0,1.7142857142857142,0.3428571428571429,0.8133138321906591
fgraf,AI,54,168,True,2,0.5,0.0,0.0,0.275,0.8124599755633578
a7production.bsky.social,Travel,7,2,False,3,0.0,0.0,2.0,0.4000000000000001,0.8119162312519754
illuminatianno,Fitness,7,40,False,4,1.0,0.0,1.0,0.7000000000000001,0.8119162312519754
Kasesehumanistschool,Healthcare,7,30,False,3,0.0,0.0,2.0,0.4000000000000001,0.8119162312519754
Atomovement,Fitness,7,0,False,1,2.0,0.0,0.0,1.0,0.8119162312519754
teeeeeeeee,AI,11,19,False,160,0.04375,0.0,1.7125,0.364375,0.8117984974682
SteveMino,Cricket,223,257,False,4,0.0,0.0,0.0,0.0,0.8117469077782559
Mathrubhumi_English,Cricket,208,0,False,217,0.013824884792626729,0.0,0.02304147465437788,0.01152073732718894,0.8105667276564728
aiappsapi,AI,3,8,False,2,0.5,1.0,0.5,0.65,0.8079441541679836
killbait,Fitness,56,0,False,10,0.0,0.0,0.8,0.16,0.8064576901751825
winchellhouse.com,Finance,5,0,False,7,0.2857142857142857,0.0,1.8571428571428572,0.5142857142857143,0.8044782060984941
dc,Travel,212,0,False,4,0.0,0.0,0.0,0.0,0.8041938248564138
ablondelsewhere.wordpress.com,Travel,1,0,False,5,0.2,0.0,2.6,0.6200000000000001,0.8039720770839919
tickets,Travel,129,2,True,15,0.0,0.0,0.0,0.0,0.8031431843251711
minenest,Fitness,210,0,False,1,0.0,0.0,0.0,0.0,0.8027787200214099
cbcmontreal_mirror,Finance,209,2,False,1,0.0,0.0,0.0,0.0,0.8020661296076202
LokiTheCat,Healthcare,209,694,False,4,0.0,0.0,0.0,0.0,0.8020661296076202
isaacrlevin,AI,209,79,False,2,0.0,0.0,0.0,0.0,0.8020661296076202
misskitty.art,AI,90,66,False,2,0.0,0.0,0.5,0.1,0.8016289259775274
Mathrubhumi_English,Travel,208,0,False,14,0.0,0.0,0.0,0.0,0.8013501377947216
uk,Fitness,38,0,False,1,0.0,0.0,1.0,0.2,0.799534246919447
slotos,AI,66,156,False,3,0.3333333333333333,0.0,0.3333333333333333,0.2333333333333333,0.7973705595753114
tour,Travel,75,0,False,17,0.29411764705882354,0.0,0.29411764705882354,0.20588235294117646,0.7966688245723614
