speaker_id,video_id,audio_file,file_path,duration,sample_rate,channels,format,subtype,label
id10352,0Hk7nOAQz-A,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10352\0Hk7nOAQz-A\00006.wav,4.2800625,16000,1,WAV,PCM_16,21
id10668,jeXGIwBKztk,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10668\jeXGIwBKztk\00003.wav,5.5200625,16000,1,WAV,PCM_16,49
id10955,zWE-D92diPU,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10955\zWE-D92diPU\00016.wav,4.7600625,16000,1,WAV,PCM_16,71
id10491,A-OenHpTEx8,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10491\A-OenHpTEx8\00001.wav,8.1200625,16000,1,WAV,PCM_16,32
id11202,hEIdGgsTQIc,00042.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11202\hEIdGgsTQIc\00042.wav,7.6800625,16000,1,WAV,PCM_16,96
id10328,oNSX0u56jr0,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10328\oNSX0u56jr0\00005.wav,4.8800625,16000,1,WAV,PCM_16,18
id10761,hcOFWeQH1TE,00017.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10761\hcOFWeQH1TE\00017.wav,8.6000625,16000,1,WAV,PCM_16,54
id10889,CJX4F8P1Gpg,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10889\CJX4F8P1Gpg\00001.wav,17.3200625,16000,1,WAV,PCM_16,65
id10471,N99uyormiCA,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10471\N99uyormiCA\00004.wav,4.1200625,16000,1,WAV,PCM_16,31
id10506,RCJDn-vkAi4,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10506\RCJDn-vkAi4\00002.wav,3.9600625,16000,1,WAV,PCM_16,36
id10574,nf1FHengyjU,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10574\nf1FHengyjU\00003.wav,9.4000625,16000,1,WAV,PCM_16,42
id11181,9nC6y4_v1O8,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11181\9nC6y4_v1O8\00016.wav,6.5600625,16000,1,WAV,PCM_16,91
id10660,A0gkiN7Su3I,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10660\A0gkiN7Su3I\00004.wav,4.1600625,16000,1,WAV,PCM_16,46
id10942,ObvIB1teaa0,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10942\ObvIB1teaa0\00011.wav,14.2800625,16000,1,WAV,PCM_16,70
id10464,4rY8ru6mcTM,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10464\4rY8ru6mcTM\00005.wav,7.0800625,16000,1,WAV,PCM_16,29
id11207,RqKpLrDUJSk,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11207\RqKpLrDUJSk\00003.wav,5.6800625,16000,1,WAV,PCM_16,97
id11228,mbJXRLEO6uI,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11228\mbJXRLEO6uI\00002.wav,4.5600625,16000,1,WAV,PCM_16,99
id10663,7uaGcp151Sw,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10663\7uaGcp151Sw\00001.wav,4.2400625,16000,1,WAV,PCM_16,47
id10642,XFB3XD2zRJk,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10642\XFB3XD2zRJk\00007.wav,8.3600625,16000,1,WAV,PCM_16,45
id10667,nVuQSqcHzPA,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10667\nVuQSqcHzPA\00001.wav,11.3600625,16000,1,WAV,PCM_16,48
id10497,x22vvtDcVpI,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10497\x22vvtDcVpI\00005.wav,4.8400625,16000,1,WAV,PCM_16,34
id11193,XL3B5tHpj1Y,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11193\XL3B5tHpj1Y\00006.wav,4.9200625,16000,1,WAV,PCM_16,92
id10550,0f2S-IsUb0Q,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10550\0f2S-IsUb0Q\00001.wav,4.8800625,16000,1,WAV,PCM_16,41
id11175,p1SQEcYYEI4,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11175\p1SQEcYYEI4\00001.wav,7.4800625,16000,1,WAV,PCM_16,90
id10942,9joTbCx9dzE,00023.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10942\9joTbCx9dzE\00023.wav,22.5200625,16000,1,WAV,PCM_16,70
id10889,DxZaPGUIX50,00071.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10889\DxZaPGUIX50\00071.wav,7.5200625,16000,1,WAV,PCM_16,65
id10198,m-6MRrS3rRE,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10198\m-6MRrS3rRE\00004.wav,5.3200625,16000,1,WAV,PCM_16,10
id10818,WVQYsmh0Vl8,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10818\WVQYsmh0Vl8\00001.wav,23.6400625,16000,1,WAV,PCM_16,61
id11011,hKXxiccJx9c,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11011\hKXxiccJx9c\00012.wav,4.9200625,16000,1,WAV,PCM_16,77
id10510,k-ns_KNyvc8,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10510\k-ns_KNyvc8\00004.wav,4.1600625,16000,1,WAV,PCM_16,37
id10663,_um-Q1jX5BM,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10663\_um-Q1jX5BM\00005.wav,11.1600625,16000,1,WAV,PCM_16,47
id10060,nXEHcYcTl2g,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\nXEHcYcTl2g\00001.wav,6.9200625,16000,1,WAV,PCM_16,3
id10818,n1FVNRH2QIE,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10818\n1FVNRH2QIE\00002.wav,9.7200625,16000,1,WAV,PCM_16,61
id11008,R7OxTxAvvLw,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11008\R7OxTxAvvLw\00002.wav,6.2000625,16000,1,WAV,PCM_16,76
id10718,xTIkvTL-YPw,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10718\xTIkvTL-YPw\00001.wav,22.9600625,16000,1,WAV,PCM_16,51
id11207,ha9OZRs-E-k,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11207\ha9OZRs-E-k\00005.wav,29.6000625,16000,1,WAV,PCM_16,97
id10550,yOIuMM7OkL8,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10550\yOIuMM7OkL8\00001.wav,7.7200625,16000,1,WAV,PCM_16,41
id10667,nVuQSqcHzPA,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10667\nVuQSqcHzPA\00002.wav,19.8400625,16000,1,WAV,PCM_16,48
id10385,RoRMJ9E1xxc,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10385\RoRMJ9E1xxc\00002.wav,6.0400625,16000,1,WAV,PCM_16,26
id10942,9joTbCx9dzE,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10942\9joTbCx9dzE\00002.wav,11.4800625,16000,1,WAV,PCM_16,70
id10007,Lc2IMwkXgnI,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10007\Lc2IMwkXgnI\00007.wav,5.0000625,16000,1,WAV,PCM_16,0
id10510,EqbR_01LR2Q,00019.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10510\EqbR_01LR2Q\00019.wav,5.6400625,16000,1,WAV,PCM_16,37
id10976,2Z6B34fvzq0,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10976\2Z6B34fvzq0\00010.wav,4.4400625,16000,1,WAV,PCM_16,74
id10718,o1sVsuR4soM,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10718\o1sVsuR4soM\00001.wav,8.2400625,16000,1,WAV,PCM_16,51
id10853,0gDQIB6AHw0,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10853\0gDQIB6AHw0\00006.wav,5.6800625,16000,1,WAV,PCM_16,63
id11083,ltiC9NlMIDw,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11083\ltiC9NlMIDw\00007.wav,5.5600625,16000,1,WAV,PCM_16,82
id11123,G8OqSglsP68,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11123\G8OqSglsP68\00003.wav,5.3200625,16000,1,WAV,PCM_16,83
id10540,iRkHvk4buos,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10540\iRkHvk4buos\00005.wav,4.4000625,16000,1,WAV,PCM_16,39
id11197,CX6A-w9OLx0,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11197\CX6A-w9OLx0\00001.wav,6.2400625,16000,1,WAV,PCM_16,94
id10038,s3ZWWI1GJZ8,00019.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10038\s3ZWWI1GJZ8\00019.wav,4.0400625,16000,1,WAV,PCM_16,2
id10901,5G_ldPtfJQY,00019.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10901\5G_ldPtfJQY\00019.wav,7.0000625,16000,1,WAV,PCM_16,67
id10352,m0pirbsgB-c,00023.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10352\m0pirbsgB-c\00023.wav,4.2800625,16000,1,WAV,PCM_16,21
id11208,CEkcCe3Ycjw,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11208\CEkcCe3Ycjw\00003.wav,9.1600625,16000,1,WAV,PCM_16,98
id11228,DGNRvw7sNLM,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11228\DGNRvw7sNLM\00002.wav,22.0400625,16000,1,WAV,PCM_16,99
id10923,mGBRuI2HWl0,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10923\mGBRuI2HWl0\00005.wav,20.0800625,16000,1,WAV,PCM_16,68
id11208,3yANsJPsZzM,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11208\3yANsJPsZzM\00001.wav,13.0000625,16000,1,WAV,PCM_16,98
id10869,dBmkWExGsYQ,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10869\dBmkWExGsYQ\00009.wav,14.8400625,16000,1,WAV,PCM_16,64
id11202,2FgveNLCJHg,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11202\2FgveNLCJHg\00001.wav,8.2800625,16000,1,WAV,PCM_16,96
id11042,fV74m0kVFmA,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11042\fV74m0kVFmA\00002.wav,5.0400625,16000,1,WAV,PCM_16,80
id10383,HBfgQcnueVg,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10383\HBfgQcnueVg\00001.wav,4.7200625,16000,1,WAV,PCM_16,24
id10177,soC1nRthcoo,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10177\soC1nRthcoo\00006.wav,4.4000625,16000,1,WAV,PCM_16,6
id10642,k_Pt6x6zl70,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10642\k_Pt6x6zl70\00006.wav,5.7200625,16000,1,WAV,PCM_16,45
id11142,ZRmev1y3MDI,00033.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11142\ZRmev1y3MDI\00033.wav,21.4800625,16000,1,WAV,PCM_16,86
id11200,1DOBnEaht-o,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11200\1DOBnEaht-o\00001.wav,4.2400625,16000,1,WAV,PCM_16,95
id10663,2L7l_0T4VjA,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10663\2L7l_0T4VjA\00001.wav,4.0400625,16000,1,WAV,PCM_16,47
id10181,HZtA-rr4tLI,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10181\HZtA-rr4tLI\00013.wav,12.7200625,16000,1,WAV,PCM_16,7
id11138,ueTaWV86Ldg,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11138\ueTaWV86Ldg\00001.wav,7.1200625,16000,1,WAV,PCM_16,85
id10754,8Vye7dodGdA,00017.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10754\8Vye7dodGdA\00017.wav,4.0400625,16000,1,WAV,PCM_16,53
id11142,vDw8x7LWsuU,00009.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11142\vDw8x7LWsuU\00009.wav,7.4000625,16000,1,WAV,PCM_16,86
id10385,jfZcp5-rhxk,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10385\jfZcp5-rhxk\00001.wav,9.5600625,16000,1,WAV,PCM_16,26
id10955,CH0hdKWCyn4,00015.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10955\CH0hdKWCyn4\00015.wav,4.6800625,16000,1,WAV,PCM_16,71
id10923,6PKYPTseFHo,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10923\6PKYPTseFHo\00005.wav,5.4800625,16000,1,WAV,PCM_16,68
id10772,tFlL3XPi-O4,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10772\tFlL3XPi-O4\00012.wav,5.4000625,16000,1,WAV,PCM_16,56
id10494,aFG4Qi3orAE,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10494\aFG4Qi3orAE\00004.wav,4.2000625,16000,1,WAV,PCM_16,33
id10198,Y8MjZMcg5J8,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10198\Y8MjZMcg5J8\00007.wav,14.6400625,16000,1,WAV,PCM_16,10
id10772,tFlL3XPi-O4,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10772\tFlL3XPi-O4\00001.wav,4.0000625,16000,1,WAV,PCM_16,56
id10363,tMIjFefXiQQ,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10363\tMIjFefXiQQ\00001.wav,14.2400625,16000,1,WAV,PCM_16,23
id10060,u7KTRzyv_yE,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\u7KTRzyv_yE\00012.wav,21.0400625,16000,1,WAV,PCM_16,3
id10718,HGMspfvDyXY,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10718\HGMspfvDyXY\00004.wav,5.8000625,16000,1,WAV,PCM_16,51
id10772,dVFsoy8RbGw,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10772\dVFsoy8RbGw\00004.wav,17.8800625,16000,1,WAV,PCM_16,56
id10425,eElDKxy7lnQ,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10425\eElDKxy7lnQ\00003.wav,5.7600625,16000,1,WAV,PCM_16,28
id11067,eupXJ-ydpBQ,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11067\eupXJ-ydpBQ\00003.wav,9.5200625,16000,1,WAV,PCM_16,81
id11207,ha9OZRs-E-k,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11207\ha9OZRs-E-k\00007.wav,14.4800625,16000,1,WAV,PCM_16,97
id10363,oTbZXWMTGhs,00043.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10363\oTbZXWMTGhs\00043.wav,22.8000625,16000,1,WAV,PCM_16,23
id11165,Lo85M34sDQM,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11165\Lo85M34sDQM\00005.wav,13.8400625,16000,1,WAV,PCM_16,88
id10621,ffABW8NM0rs,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10621\ffABW8NM0rs\00002.wav,7.2000625,16000,1,WAV,PCM_16,44
id10464,yzH6IrOHB5g,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10464\yzH6IrOHB5g\00004.wav,4.4400625,16000,1,WAV,PCM_16,29
id11202,hEIdGgsTQIc,00022.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11202\hEIdGgsTQIc\00022.wav,5.5200625,16000,1,WAV,PCM_16,96
id11200,8vAjqT9yWRQ,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11200\8vAjqT9yWRQ\00004.wav,7.6800625,16000,1,WAV,PCM_16,95
id11165,tLuz-1LGego,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11165\tLuz-1LGego\00004.wav,4.2800625,16000,1,WAV,PCM_16,88
id11197,m5okvj737Bo,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11197\m5okvj737Bo\00003.wav,7.2400625,16000,1,WAV,PCM_16,94
id10384,O_gtwphGlSg,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10384\O_gtwphGlSg\00003.wav,12.6400625,16000,1,WAV,PCM_16,25
id10505,vEzBxwNVYVg,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10505\vEzBxwNVYVg\00001.wav,6.6800625,16000,1,WAV,PCM_16,35
id10383,K7zVclazkOs,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10383\K7zVclazkOs\00004.wav,5.0800625,16000,1,WAV,PCM_16,24
id10901,ia6HdLU4LiM,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10901\ia6HdLU4LiM\00001.wav,4.3600625,16000,1,WAV,PCM_16,67
id10060,l2pijcCsAVY,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10060\l2pijcCsAVY\00005.wav,5.2000625,16000,1,WAV,PCM_16,3
id10766,qVbC56wL3A0,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10766\qVbC56wL3A0\00003.wav,4.4000625,16000,1,WAV,PCM_16,55
id10932,lauwf8lVepk,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10932\lauwf8lVepk\00001.wav,6.6000625,16000,1,WAV,PCM_16,69
id10352,0Hk7nOAQz-A,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10352\0Hk7nOAQz-A\00010.wav,4.1200625,16000,1,WAV,PCM_16,21
id11083,ltiC9NlMIDw,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11083\ltiC9NlMIDw\00011.wav,7.5600625,16000,1,WAV,PCM_16,82
id10007,CzQPAaPrC-E,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10007\CzQPAaPrC-E\00013.wav,8.9600625,16000,1,WAV,PCM_16,0
id10663,OLIIuB3hcQw,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10663\OLIIuB3hcQw\00002.wav,4.5200625,16000,1,WAV,PCM_16,47
id11128,lqoFwQvlN1Y,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11128\lqoFwQvlN1Y\00007.wav,4.2800625,16000,1,WAV,PCM_16,84
id10621,Z_g85zeR6Ik,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10621\Z_g85zeR6Ik\00005.wav,9.6000625,16000,1,WAV,PCM_16,44
id10491,7eY_YX6-aUA,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10491\7eY_YX6-aUA\00003.wav,8.1600625,16000,1,WAV,PCM_16,32
id10790,JKzIbIQSxGM,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10790\JKzIbIQSxGM\00010.wav,17.5600625,16000,1,WAV,PCM_16,58
id10363,ycU0RxYQN6w,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10363\ycU0RxYQN6w\00010.wav,4.8800625,16000,1,WAV,PCM_16,23
id10177,DX8iZlTAv0E,00026.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10177\DX8iZlTAv0E\00026.wav,4.6400625,16000,1,WAV,PCM_16,6
id10962,idtqNyUGvqk,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10962\idtqNyUGvqk\00002.wav,5.3200625,16000,1,WAV,PCM_16,73
id10901,5G_ldPtfJQY,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10901\5G_ldPtfJQY\00001.wav,6.2000625,16000,1,WAV,PCM_16,67
id10923,piFk6HEDSWM,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10923\piFk6HEDSWM\00001.wav,4.4800625,16000,1,WAV,PCM_16,68
id10804,9QXota4sh7Q,00049.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10804\9QXota4sh7Q\00049.wav,4.5600625,16000,1,WAV,PCM_16,60
id10932,IHGVJEvRo-c,00017.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10932\IHGVJEvRo-c\00017.wav,14.3200625,16000,1,WAV,PCM_16,69
id10932,6Zim8zL3Q5k,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10932\6Zim8zL3Q5k\00003.wav,8.9200625,16000,1,WAV,PCM_16,69
id11202,xC6jYNIKKxY,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11202\xC6jYNIKKxY\00013.wav,8.4000625,16000,1,WAV,PCM_16,96
id10181,yx7ir82qRo8,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10181\yx7ir82qRo8\00002.wav,17.7600625,16000,1,WAV,PCM_16,7
id10349,8VlMBWsbL0o,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10349\8VlMBWsbL0o\00001.wav,7.1200625,16000,1,WAV,PCM_16,20
id10724,6tFEkfsIeXk,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10724\6tFEkfsIeXk\00005.wav,5.1600625,16000,1,WAV,PCM_16,52
id11202,AOnNfeYebqI,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11202\AOnNfeYebqI\00001.wav,7.0000625,16000,1,WAV,PCM_16,96
id10601,iIizv9PDDJc,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10601\iIizv9PDDJc\00003.wav,12.8000625,16000,1,WAV,PCM_16,43
id10793,1qsMNjDkp60,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10793\1qsMNjDkp60\00005.wav,7.2000625,16000,1,WAV,PCM_16,59
id10889,DxZaPGUIX50,00089.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10889\DxZaPGUIX50\00089.wav,4.8400625,16000,1,WAV,PCM_16,65
id10198,AR88nyU4ZXc,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10198\AR88nyU4ZXc\00001.wav,7.9200625,16000,1,WAV,PCM_16,10
id10698,n-slXyfstHk,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10698\n-slXyfstHk\00001.wav,4.4400625,16000,1,WAV,PCM_16,50
id11018,HbcHrQwLQ1U,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11018\HbcHrQwLQ1U\00006.wav,8.2400625,16000,1,WAV,PCM_16,78
id11011,gfBSY2PH5tc,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11011\gfBSY2PH5tc\00002.wav,9.7600625,16000,1,WAV,PCM_16,77
id10718,M3ZAwFw-KZs,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10718\M3ZAwFw-KZs\00001.wav,5.5600625,16000,1,WAV,PCM_16,51
id10491,_uR4-U3V1Lk,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10491\_uR4-U3V1Lk\00002.wav,11.5200625,16000,1,WAV,PCM_16,32
id10790,EZiycCVzHpo,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10790\EZiycCVzHpo\00003.wav,14.1600625,16000,1,WAV,PCM_16,58
id10804,4RolEhrHzTA,00020.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10804\4RolEhrHzTA\00020.wav,4.3200625,16000,1,WAV,PCM_16,60
id10955,Zrhn9R4cSts,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10955\Zrhn9R4cSts\00001.wav,7.8400625,16000,1,WAV,PCM_16,71
id10425,R8B7yQKbsC0,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10425\R8B7yQKbsC0\00010.wav,12.6800625,16000,1,WAV,PCM_16,28
id10009,VM8gJWbQsEY,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10009\VM8gJWbQsEY\00001.wav,5.2000625,16000,1,WAV,PCM_16,1
